timestamp,bid_price,bid_qty,ask_price,ask_qty,mid_price,imbalance
1767691118,93475.33,4.15092,93475.34,8.43821,93475.33499999999,-0.340554907289066
1767691119,93475.33,0.87386,93475.34,8.42174,93475.33499999999,-0.8119841645509703
1767691121,93475.33,0.86719,93475.34,8.42043,93475.33499999999,-0.8132589403959248
1767691122,93475.33,4.79052,93475.34,4.55752,93475.33499999999,0.02492501101835247
1767691123,93475.33,4.70332,93475.34,5.7014,93475.33499999999,-0.09592569526138137
1767691125,93475.33,3.41769,93475.34,4.82821,93475.33499999999,-0.171057131422889
1767691126,93475.33,4.33957,93475.34,4.6896,93475.33499999999,-0.03876657544381159
1767691128,93475.33,4.06937,93475.34,4.78725,93475.33499999999,-0.08105575264604331
1767691129,93475.33,2.59791,93475.34,4.87962,93475.33499999999,-0.3051422060493238
1767691130,93475.33,2.69093,93475.34,5.48768,93475.33499999999,-0.3419590859571493
1767691132,93475.33,2.69217,93475.34,5.4498,93475.33499999999,-0.33869321552400705
1767691133,93475.33,4.12573,93475.34,5.44983,93475.33499999999,-0.13827911892359304
1767691135,93475.33,4.3613,93475.34,3.94237,93475.33499999999,0.05045118604183452
1767691136,93480.83,6.58509,93480.84,0.43028,93480.83499999999,0.8773322005824354
1767691137,93480.83,8.30803,93480.84,0.63843,93480.83499999999,0.8572776271284956
1767691139,93480.83,8.3066,93480.84,0.6308,93480.83499999999,0.8588403786336071
1767691140,93480.83,8.32169,93480.84,0.62622,93480.83499999999,0.8600298840734876
1767691141,93480.83,8.31203,93480.84,0.01989,93480.83499999999,0.995225590260108
1767691143,93480.83,6.14237,93480.84,2.86526,93480.83499999999,0.36381489914661236
1767691144,93480.83,4.4325,93480.84,2.69885,93480.83499999999,0.24310263835038246
1767691146,93480.83,4.33613,93480.84,2.7015,93480.83499999999,0.2322699545159379
1767691147,93480.83,5.65304,93480.84,2.70112,93480.83499999999,0.35334731439187184
1767691149,93480.83,4.3364,93480.84,2.69245,93480.83499999999,0.23388605532910792
1767691150,93480.83,1.99239,93480.84,3.40048,93480.83499999999,-0.26110215896174016
1767691151,93480.83,1.99092,93480.84,3.45407,93480.83499999999,-0.26871491040387585
1767691153,93480.83,1.85861,93480.84,3.41523,93480.83499999999,-0.2951587458095051
1767691154,93480.83,1.85461,93480.84,3.41521,93480.83499999999,-0.2961391470676418
1767691156,93480.83,0.87725,93480.84,3.51917,93480.83499999999,-0.6009252983108984
1767691157,93480.83,0.87622,93480.84,3.56604,93480.83499999999,-0.6055071067429642
1767691158,93480.83,0.86828,93480.84,3.56466,93480.83499999999,-0.6082599809607168
1767691160,93480.83,0.87624,93480.84,3.48742,93480.83499999999,-0.5983921753757167
1767691161,93480.83,2.39749,93480.84,2.96103,93480.83499999999,-0.10516709837791034
1767691162,93480.83,5.39777,93480.84,1.84211,93480.83499999999,0.4911213998022067
1767691164,93480.83,5.40642,93480.84,1.79907,93480.83499999999,0.5006390960226161
1767691165,93480.83,5.01221,93480.84,2.55796,93480.83499999999,0.32420011703832274
1767691167,93480.83,5.0124,93480.84,2.24801,93480.83499999999,0.3807484701277201
1767691168,93480.83,5.01113,93480.84,2.24735,93480.83499999999,0.380765669947427
1767691169,93480.83,3.02006,93480.84,3.60276,93480.83499999999,-0.08798366858830528
1767691171,93480.83,4.97331,93480.84,2.7831,93480.83499999999,0.28237419115286577
1767691172,93480.83,4.93588,93480.84,1.96791,93480.83499999999,0.42990444379101916
1767691174,93500.47,6.00742,93500.48,0.00243,93500.475,0.9991913275705715
1767691175,93500.47,6.08532,93500.48,0.00875,93500.475,0.997128355926335
1767691176,93500.47,1.38445,93500.48,3.50971,93500.475,-0.4342440786570116
1767691178,93500.47,4.94797,93500.48,3.26654,93500.475,0.20469023715352463
1767691179,93500.47,5.21893,93500.48,0.53584,93500.475,0.8137753550532861
1767691181,93500.47,5.28141,93500.48,0.01034,93500.475,0.9960920300467708
1767691182,93500.47,6.58688,93500.48,0.00993,93500.475,0.9969894539936728
1767691183,93500.47,6.99001,93500.48,0.00686,93500.475,0.9980391232079489
1767691185,93500.47,6.98942,93500.48,0.00344,93500.475,0.9990161393192484
1767691186,93500.47,6.99492,93500.48,0.21214,93500.475,0.9411299475791793
1767691187,93500.47,7.52918,93500.48,0.00373,93500.475,0.9990096788624847
1767691189,93500.47,7.52233,93500.48,0.00577,93500.475,0.9984670766860164
1767691190,93505.99,8.02834,93506.0,0.00143,93505.995,0.9996438254146759
1767691192,93506.0,13.7143,93506.01,0.00256,93506.005,0.9996267367312927
1767691193,93506.01,16.11913,93506.02,0.01154,93506.015,0.9985691852849261
1767691194,93506.01,16.06765,93506.02,0.00935,93506.015,0.9988368476705851
1767691196,93506.01,16.06717,93506.02,0.01229,93506.015,0.9984713416992859
1767691197,93506.01,17.06534,93506.02,0.01014,93506.015,0.9988123320691424
1767691198,93506.01,17.37996,93506.02,0.01669,93506.015,0.9980812397789229
1767691200,93506.01,18.15367,93506.02,0.00853,93506.015,0.9990606864807127
1767691201,93506.01,18.16364,93506.02,0.00692,93506.015,0.9992383283729284
1767691202,93506.01,18.09924,93506.02,0.01145,93506.015,0.9987355534217636
1767691204,93506.01,18.09189,93506.02,0.01252,93506.015,0.9986169115701645
1767691205,93506.01,18.88864,93506.02,0.009,93506.015,0.999047500111125
1767691206,93506.01,16.95134,93506.02,0.00917,93506.015,0.9989186645920434
1767691208,93506.01,15.6355,93506.02,0.00677,93506.015,0.999134396733978
1767691209,93506.01,17.00336,93506.02,0.21088,93506.015,0.9754993540231809
1767691210,93506.01,17.47751,93506.02,0.36253,93506.015,0.9593577144445865
1767691212,93506.01,16.3617,93506.02,0.36261,93506.015,0.956636776046366
1767691213,93506.01,17.56413,93506.02,0.00585,93506.015,0.9993340914446119
1767691214,93506.01,17.94383,93506.02,0.20528,93506.015,0.9773785050616809
1767691216,93506.01,17.94383,93506.02,0.00836,93506.015,0.9990686373083173
1767691217,93506.01,17.85531,93506.02,0.01123,93506.015,0.9987429015354958
1767691218,93506.01,17.94344,93506.02,0.01682,93506.015,0.9981269758901041
1767691220,93515.36,4.56351,93515.37,3.06902,93515.36499999999,0.19580532274357257
1767691221,93515.37,11.19459,93515.38,0.00531,93515.375,0.9990517772480112
1767691222,93524.78,4.82571,93524.79,0.61549,93524.785,0.7737668161434976
1767691224,93524.78,7.23888,93524.79,0.41034,93524.785,0.8927106293190679
1767691225,93524.99,11.7489,93525.0,0.54189,93524.995,0.9118217787465248
1767691226,93524.99,12.30071,93525.0,0.062,93524.995,0.9899698367105595
1767691228,93524.99,13.25753,93525.0,0.0578,93524.995,0.9913182775042
1767691229,93524.99,12.78692,93525.0,0.25537,93524.995,0.9608396991632605
1767691230,93524.99,12.89234,93525.0,0.05393,93524.995,0.9916686427828248
1767691232,93529.78,9.35756,93529.79,0.52082,93529.785,0.8945535604016042
1767691233,93535.14,9.66095,93535.15,4.55001,93535.14499999999,0.35964776482376976
1767691234,93535.14,3.30603,93535.15,5.09662,93535.14499999999,-0.21309824876675812
1767691236,93535.14,4.02135,93535.15,4.9878,93535.14499999999,-0.10727427115765639
1767691237,93535.14,4.02101,93535.15,5.09416,93535.14499999999,-0.1177323077902002
1767691238,93535.14,6.30051,93535.15,1.15288,93535.14499999999,0.6906427813384246
1767691240,93535.14,6.94908,93535.15,1.43749,93535.14499999999,0.6571923921221667
1767691241,93535.14,7.13953,93535.15,1.15532,93535.14499999999,0.7214367951198635
1767691242,93535.14,4.53717,93535.15,1.37631,93535.14499999999,0.5345177458958176
1767691244,93538.39,7.40724,93538.4,2.45906,93538.39499999999,0.5015233674224381
1767691246,93538.39,7.35907,93538.4,0.01024,93538.39499999999,0.9972209067063268
1767691247,93538.44,15.76096,93538.45,0.00184,93538.445,0.9997665389397823
1767691248,93538.45,12.40626,93538.46,0.07799,93538.455,0.9875058573802992
1767691250,93543.98,7.87609,93543.99,0.73075,93543.985,0.8301931951796477
1767691251,93543.98,5.60241,93543.99,2.14164,93543.985,0.4468940670579348
1767691252,93543.98,5.74014,93543.99,0.53107,93543.985,0.8306323660027333
1767691254,93543.98,5.83863,93543.99,0.42338,93543.985,0.8647782421299232
1767691255,93543.98,5.84769,93543.99,0.00774,93543.985,0.9973563000496974
1767691256,93543.98,5.84751,93543.99,0.56684,93543.985,0.823258786938661
1767691258,93543.98,5.55761,93543.99,1.39291,93543.985,0.5991925783970119
1767691259,93543.98,6.13116,93543.99,0.55115,93543.985,0.8350420737738896
1767691260,93543.98,6.13737,93543.99,0.28059,93543.985,0.9125610006918086
1767691262,93543.98,4.55151,93543.99,3.39537,93543.985,0.145483510509785
1767691263,93543.98,1.58254,93543.99,3.90752,93543.985,-0.42348899647726984
1767691264,93543.98,1.70787,93543.99,3.90741,93543.985,-0.3917062016497841
1767691266,93543.98,5.82855,93543.99,2.16567,93543.985,0.45819104302858815
1767691267,93543.98,4.25033,93543.99,2.10638,93543.985,0.3372735267142909
1767691268,93543.98,5.69466,93543.99,2.28475,93543.985,0.42733861275457713
1767691270,93543.98,6.35939,93543.99,0.00908,93543.985,0.9971484516689252
1767691271,93543.98,6.36933,93543.99,0.55963,93543.985,0.8384663787927769
1767691272,93543.98,6.37571,93543.99,0.65036,93543.985,0.81487232549633
1767691274,93543.98,6.37617,93543.99,0.72102,93543.985,0.7968153593182653
1767691275,93568.43,1.15856,93568.44,8.10882,93568.435,-0.7499703260252629
1767691276,93568.43,2.46899,93568.44,5.60768,93568.435,-0.38861189079162584
1767691278,93568.43,2.41937,93568.44,5.71364,93568.435,-0.4050492990909885
1767691279,93568.99,5.42738,93569.0,2.17699,93568.995,0.4274371183937657
1767691280,93568.99,5.49039,93569.0,2.28864,93568.995,0.41158730587232595
1767691282,93568.99,5.54476,93569.0,2.0573,93568.995,0.4587519698608009
1767691283,93568.99,5.50229,93569.0,1.81,93568.995,0.5049430479371031
1767691284,93568.99,2.57224,93569.0,3.55859,93568.995,-0.1608835997736033
1767691286,93562.63,0.04254,93562.64,6.03783,93562.63500000001,-0.9860074304688695
1767691287,93552.53,0.62287,93552.54,5.73849,93552.535,-0.8041708062426903
1767691288,93552.53,0.18898,93552.54,5.97442,93552.535,-0.9386767044163936
1767691290,93552.53,0.61601,93552.54,5.97581,93552.535,-0.8130986586405575
1767691291,93552.53,0.5922,93552.54,6.01869,93552.535,-0.8208410667852588
1767691292,93538.44,3.24821,93538.45,3.452,93538.445,-0.03041546458991586
1767691294,93538.44,3.3108,93538.45,3.66616,93538.445,-0.0509333577947989
1767691295,93538.44,3.49473,93538.45,3.42861,93538.445,0.009550303755123998
1767691296,93538.44,3.3115,93538.45,3.50725,93538.445,-0.02870760769935837
1767691298,93538.44,0.6078,93538.45,5.30833,93538.445,-0.7945278416802876
1767691300,93538.44,0.79272,93538.45,5.13374,93538.445,-0.7324811101399487
1767691301,93538.44,0.60862,93538.45,5.38429,93538.445,-0.796886654396612
1767691302,93538.44,0.60864,93538.45,5.38134,93538.445,-0.7967806236414812
1767691304,93538.44,0.60844,93538.45,5.37576,93538.445,-0.7966511814444704
1767691305,93538.44,0.60824,93538.45,5.37516,93538.445,-0.7966908446702543
1767691306,93538.44,0.60705,93538.45,5.37511,93538.445,-0.797046551747195
1767691308,93538.44,0.61222,93538.45,5.28752,93538.445,-0.7924586507202013
1767691309,93538.44,0.61221,93538.45,5.39771,93538.445,-0.7962668388264735
1767691310,93538.44,0.61215,93538.45,5.39887,93538.445,-0.7963240847643163
1767691312,93538.44,0.61205,93538.45,5.40271,93538.445,-0.7964839827358032
1767691313,93538.44,0.9122,93538.45,5.42878,93538.445,-0.7122842210510046
1767691314,93538.44,3.29529,93538.45,5.26397,93538.445,-0.23000586499300169
1767691316,93538.44,3.27462,93538.45,5.42404,93538.445,-0.24709782886099693
1767691317,93538.44,3.23989,93538.45,5.33985,93538.445,-0.24475799965966336
1767691319,93538.44,3.42772,93538.45,5.33811,93538.445,-0.21793600834148052
1767691320,93538.44,2.58793,93538.45,5.3319,93538.445,-0.34646829540533064
1767691322,93538.44,2.3729,93538.45,5.22306,93538.445,-0.3752205119563558
1767691323,93538.44,3.82704,93538.45,4.68702,93538.445,-0.10100704011951996
1767691325,93538.44,4.01599,93538.45,4.78887,93538.445,-0.08777879489282052
1767691326,93538.44,5.55098,93538.45,3.70147,93538.445,0.1998940821079822
1767691327,93538.44,4.11582,93538.45,3.70164,93538.445,0.05298140316675754
1767691329,93538.44,4.13462,93538.45,3.70876,93538.445,0.05429546955521728
1767691330,93538.44,5.65179,93538.45,3.70788,93538.445,0.2076900147120572
1767691331,93538.44,5.27868,93538.45,3.70862,93538.445,0.17469762887630322
1767691333,93538.44,5.2755,93538.45,2.70928,93538.445,0.3213889424630359
1767691334,93538.44,5.27167,93538.45,3.70885,93538.445,0.17402333049756588
1767691335,93538.44,3.79003,93538.45,3.70625,93538.445,0.011176210066859826
1767691337,93538.44,5.25725,93538.45,3.70565,93538.445,0.17311361278157741
1767691338,93538.44,1.89162,93538.45,4.15404,93538.445,-0.3742221692916903
1767691339,93538.44,2.08776,93538.45,3.9523,93538.445,-0.30869560898401677
1767691341,93538.44,2.0799,93538.45,4.14865,93538.445,-0.3321399041510464
1767691342,93538.44,2.07884,93538.45,4.01087,93538.445,-0.3172614131050575
1767691343,93538.44,1.80879,93538.45,4.17398,93538.445,-0.39533359965367215
1767691345,93538.44,0.37845,93538.45,3.99668,93538.445,-0.8269994263027612
1767691346,93538.44,0.37806,93538.45,3.98389,93538.445,-0.8266555095771386
1767691347,93538.44,0.36297,93538.45,3.9385,93538.445,-0.8312344384594103
1767691349,93538.44,0.7458,93538.45,3.66707,93538.445,-0.6619886831019268
1767691350,93538.44,0.34613,93538.45,3.9564,93538.445,-0.8391039690600647
1767691352,93538.44,0.33513,93538.45,3.92934,93538.445,-0.8428268929081456
1767691353,93528.0,0.40135,93528.01,7.67214,93528.005,-0.9005758352335855
1767691354,93521.61,0.72068,93521.62,6.96481,93521.61499999999,-0.8124569806219253
1767691356,93521.61,0.09931,93521.62,6.97096,93521.61499999999,-0.9719077206386744
1767691357,93521.61,0.00088,93521.62,7.04912,93521.61499999999,-0.999750354609929
1767691358,93506.4,3.31828,93506.41,3.15281,93506.405,0.025570653475689566
1767691360,93515.79,7.82291,93515.8,0.46362,93515.795,0.8881027402302291
1767691361,93515.79,7.60575,93515.8,0.80211,93515.795,0.8091999628918655
1767691362,93515.79,5.15109,93515.8,2.16674,93515.795,0.40781898458969396
1767691364,93515.79,6.86785,93515.8,1.45863,93515.795,0.6496406644824703
1767691365,93515.79,5.37806,93515.8,1.46172,93515.795,0.5725827438894234
1767691366,93515.79,6.88054,93515.8,1.378,93515.795,0.6662848396932145
1767691368,93515.79,5.38452,93515.8,1.38301,93515.795,0.5912807183713998
1767691370,93515.79,5.39039,93515.8,1.24675,93515.795,0.6243110737456192
1767691371,93515.79,6.63564,93515.8,1.44705,93515.795,0.6419385130445434
1767691372,93515.79,5.25748,93515.8,2.8107,93515.795,0.3032629415803812
1767691374,93515.79,6.38284,93515.8,2.15628,93515.795,0.49496435229859737
1767691375,93515.79,6.38104,93515.8,2.38572,93515.795,0.4557350720220469
1767691376,93515.79,4.8494,93515.8,2.87763,93515.795,0.25517825089329277
1767691378,93515.79,4.80538,93515.8,2.88117,93515.795,0.25033467550461524
1767691379,93515.79,4.70366,93515.8,2.90376,93515.795,0.2365979530511001
1767691380,93515.79,4.70303,93515.8,2.88106,93515.795,0.24023580943791542
1767691382,93515.79,3.41297,93515.8,3.52337,93515.795,-0.015916174812653335
1767691383,93515.79,3.20852,93515.8,2.6794,93515.795,0.08986535143140537
1767691384,93515.79,0.06062,93515.8,3.84241,93515.795,-0.9689369541100119
1767691386,93515.79,0.05395,93515.8,3.89419,93515.795,-0.9726706753053337
1767691387,93515.79,1.2502,93515.8,3.42954,93515.795,-0.4656968122160633
1767691388,93515.79,4.70732,93515.8,1.24165,93515.795,0.5825663938463297
1767691390,93515.79,4.77725,93515.8,1.22964,93515.795,0.5905901389903928
1767691391,93515.79,4.77767,93515.8,1.44752,93515.795,0.5349475277059816
1767691393,93515.79,1.29291,93515.8,3.42791,93515.795,-0.4522519392817349
1767691394,93515.79,0.1088,93515.8,3.57918,93515.795,-0.9409975108324883
1767691396,93511.12,3.69809,93511.13,4.81331,93511.125,-0.13102662311723104
1767691397,93511.12,3.23999,93511.13,5.36485,93511.125,-0.24693776990623878
1767691398,93511.12,3.34644,93511.13,5.39398,93511.125,-0.2342610538166358
1767691400,93511.12,3.36828,93511.13,5.16817,93511.125,-0.21084760058338067
1767691401,93511.12,3.12569,93511.13,5.24713,93511.125,-0.25337222106769286
1767691402,93511.12,3.1992,93511.13,5.24673,93511.125,-0.24242800970408238
1767691404,93511.12,3.1995,93511.13,5.24037,93511.125,-0.2418129663134622
1767691405,93511.12,0.20411,93511.13,5.44497,93511.125,-0.9277369058324542
1767691406,93509.24,0.00495,93509.25,4.98439,93509.245,-0.9980157696208316
1767691408,93506.4,0.4626,93506.41,7.01273,93506.405,-0.8762328887152808
1767691409,93506.4,0.46123,93506.41,7.65799,93506.405,-0.8863856380292688
1767691410,93504.0,0.42757,93504.01,6.6407,93504.005,-0.8790170720699689
1767691412,93504.0,0.37857,93504.01,6.63856,93504.005,-0.8921011866674837
1767691413,93504.0,0.42975,93504.01,6.90725,93504.005,-0.8828540275316886
1767691414,93493.52,0.04762,93493.53,6.70305,93493.525,-0.9858917707427558
1767691416,93492.0,0.20138,93492.01,5.86952,93492.005,-0.9336572831046467
1767691417,93491.6,0.00158,93491.61,7.39454,93491.60500000001,-0.9995727489548575
1767691418,93486.53,0.34713,93486.54,8.67007,93486.535,-0.9230071419065785
1767691420,93486.53,0.27801,93486.54,8.72604,93486.535,-0.9382477884951771
1767691421,93486.53,0.32853,93486.54,8.7706,93486.535,-0.9277887006779768
1767691422,93486.53,0.05816,93486.54,8.77735,93486.535,-0.9868349421821715
1767691424,93486.53,0.26266,93486.54,8.77226,93486.535,-0.9418567070876112
1767691425,93486.53,0.26054,93486.54,8.76854,93486.535,-0.9422886938647126
1767691426,93486.53,0.0531,93486.54,8.76996,93486.535,-0.9879633596507332
1767691428,93481.86,2.98247,93481.87,7.14821,93481.86499999999,-0.41120043274488977
1767691429,93481.86,3.78876,93481.87,2.33431,93481.86499999999,0.23753607259103685
1767691430,93481.86,5.3947,93481.87,2.32716,93481.86499999999,0.39725402946958377
1767691432,93481.86,5.41698,93481.87,2.32773,93481.86499999999,0.3988851745255794
1767691433,93481.86,3.93775,93481.87,2.32792,93481.86499999999,0.25692862854251813
1767691434,93481.86,5.41735,93481.87,2.31886,93481.86499999999,0.4005178246195489
1767691436,93492.09,5.91163,93492.1,0.00204,93492.095,0.9993100731018132
1767691437,93499.99,8.54226,93500.0,0.90521,93499.995,0.8083698598672449
1767691438,93499.99,8.74042,93500.0,0.90202,93499.995,0.8129062768344941
1767691440,93499.99,8.73873,93500.0,0.84919,93499.995,0.8228625186693256
1767691441,93499.99,8.73112,93500.0,0.39522,93499.995,0.9133891570991218
1767691442,93499.99,7.35312,93500.0,1.01887,93499.995,0.7566002826090332
1767691444,93500.49,8.19628,93500.5,0.00425,93500.495,0.9989634816286262
1767691445,93513.54,6.57155,93513.55,1.14742,93513.545,0.702701267137973
1767691446,93513.54,6.35365,93513.55,0.4296,93513.545,0.8733350532561825
1767691448,93513.55,6.27363,93513.56,0.43244,93513.555,0.8710302755563244
1767691449,93515.77,8.09136,93515.78,0.43601,93515.775,0.89773869317269
1767691450,93515.77,8.54927,93515.78,0.43695,93515.775,0.9027511011303976
1767691452,93515.77,8.71155,93515.78,0.43764,93515.775,0.9043325146816276
1767691453,93515.77,8.76243,93515.78,0.42755,93515.775,0.9069530075147062
1767691454,93515.77,8.76235,93515.78,0.41763,93515.775,0.9090128736663913
1767691456,93515.77,8.76207,93515.78,0.41998,93515.775,0.9085215175260425
1767691457,93515.77,8.6947,93515.78,0.42447,93515.775,0.9069060013137161
1767691458,93515.77,8.68925,93515.78,0.42058,93515.775,0.9076645777144031
1767691460,93516.27,6.38524,93516.28,0.42977,93516.275,0.8738754601974172
1767691461,93516.27,5.10189,93516.28,0.43212,93516.275,0.843831145950224
1767691462,93516.27,3.54014,93516.28,0.43291,93516.275,0.7820767420495589
1767691464,93516.27,5.01571,93516.28,0.48215,93516.275,0.8246044824713616
1767691465,93516.27,3.86065,93516.28,0.98809,93516.275,0.5924343231437446
1767691466,93516.27,5.33603,93516.28,0.48156,93516.275,0.8344469101466415
1767691468,93516.27,3.86041,93516.28,0.68189,93516.275,0.6997600334632235
1767691469,93516.27,4.63158,93516.28,1.38146,93516.275,0.54051195401993
1767691470,93516.27,5.36166,93516.28,0.5941,93516.275,0.8004956546267814
1767691472,93516.27,5.37662,93516.28,0.49458,93516.275,0.8315233683063088
1767691473,93516.27,5.37427,93516.28,0.49571,93516.275,0.8311033427711849
1767691474,93516.27,5.36005,93516.28,0.49384,93516.275,0.8312780048822237
1767691476,93517.04,5.02852,93517.05,0.43368,93517.045,0.8412068397349054
1767691477,93517.04,5.22859,93517.05,0.42862,93517.045,0.8484694752360263
1767691478,93517.04,3.74409,93517.05,0.43287,93517.045,0.7927344288669271
1767691480,93517.04,1.12203,93517.05,2.99849,93517.045,-0.4553939794006581
1767691481,93517.04,0.46185,93517.05,3.12917,93517.045,-0.7427750332774531
1767691482,93517.04,0.36129,93517.05,3.13258,93517.045,-0.7931863520966722
1767691484,93517.04,0.1511,93517.05,3.43917,93517.045,-0.9158280574998537
1767691485,93517.0,1.07788,93517.01,6.88093,93517.005,-0.7291353858177292
1767691486,93517.0,2.15321,93517.01,5.34306,93517.005,-0.4255249610806441
1767691488,93517.0,2.15091,93517.01,5.86622,93517.005,-0.4634214488227084
1767691489,93517.0,0.43656,93517.01,5.88572,93517.005,-0.8618979229012318
